index,cemetery_100m,commercial_100m,farmland_100m,forest_100m,grass_100m,industrial_100m,meadow_100m,military_100m,nature_reserve_100m,park_100m,recreation_ground_100m,residential_100m,retail_100m,scrub_100m,cemetery_500m,commercial_500m,farmland_500m,farmyard_500m,forest_500m,grass_500m,industrial_500m,meadow_500m,military_500m,nature_reserve_500m,orchard_500m,park_500m,recreation_ground_500m,residential_500m,retail_500m,scrub_500m,cemetery_1000m,commercial_1000m,farmland_1000m,farmyard_1000m,forest_1000m,grass_1000m,industrial_1000m,meadow_1000m,military_1000m,nature_reserve_1000m,orchard_1000m,park_1000m,recreation_ground_1000m,residential_1000m,retail_1000m,scrub_1000m,cemetery_1500m,commercial_1500m,farmland_1500m,farmyard_1500m,forest_1500m,grass_1500m,industrial_1500m,meadow_1500m,military_1500m,nature_reserve_1500m,orchard_1500m,park_1500m,quarry_1500m,recreation_ground_1500m,residential_1500m,retail_1500m,scrub_1500m,cemetery_2000m,commercial_2000m,farmland_2000m,farmyard_2000m,forest_2000m,grass_2000m,industrial_2000m,meadow_2000m,military_2000m,nature_reserve_2000m,orchard_2000m,park_2000m,quarry_2000m,recreation_ground_2000m,residential_2000m,retail_2000m,scrub_2000m
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729887,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15682742.452730907,0.0,0.0,3136548.4905461813,0.0,0.0,3136548.4905461813,0.0,3136548.4905461813,0.0,0.0,0.0,14114468.207457235,0.0,0.0,0.0,134087447.97084372,0.0,0.0,7057234.103728618,0.0,0.0,42343404.6223717,0.0,0.0,63515106.93355756,0.0,0.0,0.0,100369551.69746952,0.0,0.0,0.0,426570594.71424544,12546193.96218369,0.0,12546193.96218369,0.0,0.0,138008133.58402058,0.0,0.0,188192909.4327553,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471638544,3136548.4905461813,3136548.4905461813,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,0.0,0.0,0.0,35286170.51864309,14114468.207457235,35286170.51864309,0.0,0.0,0.0,0.0,0.0,7057234.103728618,7057234.103728618,0.0,0.0,7057234.103728618,0.0,0.0,0.0,0.0,100369551.69746952,50184775.84873476,100369551.69746952,0.0,0.0,0.0,0.0,0.0,37638581.88655107,12546193.96218369,0.0,0.0,12546193.96218369,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.9243674,0.0,0.0,0.0,0.0,12546193.9621837,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729847,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,0.0,6273096.981092328,0.0,15682742.45273082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,0.0,0.0,21171702.31118584,0.0,0.0,127030213.86711504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62730969.810918495,0.0,0.0,0.0,0.0,37638581.8865511,0.0,0.0,326201043.0167762,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21171702.31118584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50184775.8487348,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,3136548.490545969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,47048227.35819246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,21171702.31118584,0.0,0.0,0.0,105858511.5559292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42343404.62237167,0.0,7057234.103728613,0.0,62730969.810918495,0.0,0.0,100369551.6974696,200739103.3949392,0.0,0.0,0.0,0.0,0.0,62730969.810918495,0.0,0.0,138008133.58402067,0.0,12546193.9621837
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729847,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,18819290.943276983,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,3136548.490546164,0.0,3136548.490546164,0.0,28228936.41491445,0.0,0.0,49400638.72610029,0.0,0.0,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,7057234.103728613,0.0,14114468.207457226,0.0,62730969.810918495,0.0,0.0,100369551.6974696,0.0,12546193.9621837,0.0,0.0,0.0,0.0,25092387.9243674,0.0,0.0,37638581.8865511,0.0,25092387.9243674
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18819290.943276983,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,91744043.34847195,0.0,7057234.103728613,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,7057234.103728613,0.0,0.0,0.0,25092387.9243674,0.0,0.0,263470073.2058577,0.0,12546193.9621837,0.0,0.0,0.0,0.0,37638581.8865511,0.0,0.0,12546193.9621837,0.0,12546193.9621837
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218363,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.207457008,0.0,0.0,35286170.51864252,7057234.103728504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75277163.77310178,0.0,0.0,75277163.77310178,12546193.96218363,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.484905477937,0.0,31365.484905477937,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,4704822.735818966,0.0,0.0,0.0,6273096.981092311,0.0,0.0,0.0,0.0,6273096.981092311,0.0,0.0,0.0,0.0,9409645.471638467,0.0,56457872.8298308,0.0,0.0,0.0,35286170.51864252,0.0,0.0,91744043.34847055,0.0,14114468.207457008,0.0,0.0,0.0,0.0,35286170.51864252,0.0,0.0,197602554.9043981,0.0,0.0,0.0,87823357.73528542,0.0,0.0,250923879.2436726,0.0,37638581.88655089,0.0,0.0,0.0,0.0,112915745.65965268,0.0,0.0,464209176.6007943,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.484905477937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546156,0.0,0.0,0.0,0.0,3136548.490546156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728504,0.0,7057234.103728504,0.0,0.0,0.0,0.0,7057234.103728504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218363,0.0,12546193.96218363,0.0,0.0,0.0,0.0,12546193.96218363,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909483,0.0,784137.1226364943,0.0,0.0,0.0,9409645.471638467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15682742.45273078,0.0,12546193.962184625,0.0,0.0,0.0,28228936.414914016,0.0,0.0,0.0,0.0,7057234.103728504,0.0,0.0,0.0,0.0,49400638.72609953,0.0,0.0,56457872.82982803,0.0,0.0,0.0,62730969.81091815,0.0,0.0,0.0,0.0,12546193.96218363,0.0,0.0,0.0,0.0,125461939.6218363,0.0,0.0,225831491.31930533,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15682742.45273082,0.0,3136548.490546164,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,56457872.8298289,0.0,0.0,35286170.51864307,0.0,0.0,0.0,12546193.9621837,0.0,0.0,0.0,0.0,12546193.9621837,12546193.9621837,0.0,0.0,0.0,100369551.6974696,0.0,0.0,125461939.621837,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.9621837,0.0,0.0,0.0,0.0,12546193.9621837,0.0,0.0,12546193.9621837,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,7841371.226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471638491,0.0,0.0,0.0,0.0,0.0,25092387.92436932,3136548.490546164,72140615.28256178,0.0,0.0,0.0,7057234.103728613,0.0,0.0,7057234.103728613,98801277.45220058,7057234.103728613,0.0,0.0,0.0,0.0,127030213.86711504,0.0,7057234.103728613,268174895.9416873,0.0,21171702.31118584,0.0,25092387.9243674,0.0,0.0,12546193.9621837,188192909.43275547,213285297.3571229,0.0,0.0,0.0,0.0,263470073.2058577,0.0,12546193.9621837,677494473.9579197,0.0,37638581.8865511
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,1568274.2452729847,0.0,3136548.490545969,0.0,0.0,0.0,3136548.490546164,0.0,0.0,3136548.490546164,6273096.981092328,0.0,0.0,0.0,0.0,0.0,28228936.41491548,0.0,43911678.8676463,0.0,0.0,0.0,21171702.31118584,0.0,0.0,28228936.41491445,14114468.207457226,0.0,0.0,0.0,0.0,0.0,112915745.6596578,0.0,0.0,247003193.63050145,0.0,0.0,0.0,87823357.7352859,0.0,0.0,50184775.8487348,25092387.9243674,0.0,0.0,0.0,0.0,0.0,263470073.2058577,0.0,37638581.8865511,853141189.4284916,0.0,0.0
107,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16466879.57536634,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,784137.1226364924,0.0,6273096.981091939,0.0,0.0,0.0,0.0,0.0,112915745.6596619,0.0,0.0,0.0,0.0,0.0,28228936.41491548,0.0,15682742.45273082,0.0,59594421.32037712,0.0,0.0,0.0,0.0,0.0,268174895.9416873,0.0,0.0,0.0,0.0,0.0,91744043.34847195,0.0,0.0,148201916.17830086,0.0,141144682.07457227,0.0,12546193.9621837,0.0,0.0,12546193.9621837,489301564.52516425,0.0,0.0,0.0,0.0,0.0,238377685.28149027,0.0,0.0,539486340.3738991,0.0,250923879.243674
108,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,784137.1226364943,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471638544,0.0,6273096.981092363,0.0,0.0,0.0,0.0,7057234.103728618,0.0,56457872.82982894,0.0,0.0,0.0,0.0,0.0,0.0,28228936.41491447,0.0,7057234.103728618,14114468.207457235,0.0,0.0,0.0,0.0,37638581.88655107,0.0,188192909.4327553,0.0,0.0,0.0,0.0,0.0,0.0,50184775.84873476,0.0,12546193.96218369,25092387.92436738,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218369,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218369,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471638544,0.0,0.0,0.0,14114468.207457235,0.0,0.0,0.0,0.0,7057234.103728618,0.0,0.0,0.0,0.0,14114468.207457235,0.0,0.0,35286170.51864309,0.0,0.0,0.0,25092387.92436738,0.0,0.0,12546193.96218369,0.0,25092387.92436738,0.0,0.0,0.0,0.0,37638581.88655107,0.0,12546193.96218369,100369551.69746952,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21171702.31118585,0.0,0.0,0.0,0.0,0.0,0.0,28228936.41491447,0.0,0.0,7057234.103728618,0.0,0.0,0.0,12546193.96218369,0.0,0.0,37638581.88655107,0.0,0.0,0.0,0.0,0.0,0.0,62730969.81091845,0.0,0.0,25092387.92436738,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.484905393507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.3679088727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37638581.88655193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141144682.07456785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184206,12546193.962184206,0.0,0.0,0.0,0.0,0.0,276016267.1680525,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184718,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.245272582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.92436796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112915745.65965427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184206,0.0,0.0,0.0,0.0,0.0,250923879.2436841,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728445,0.0,0.0,0.0,0.0,7057234.103728445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.924368445,0.0,0.0,0.0,0.0,25092387.924368445,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.122636291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18819290.94327597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77629575.14100958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184718,0.0,0.0,0.0,0.0,0.0,0.0,238377685.28150964,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,31365.484905393507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.122636291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,7841371.226364943,0.0,0.0,0.0,9409645.471638544,0.0,0.0,0.0,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,0.0,81550260.75420071,0.0,0.0,0.0,28228936.41491447,0.0,0.0,0.0,0.0,14114468.207457235,0.0,0.0,0.0,0.0,7057234.103728618,0.0,0.0,218774257.2155872,0.0,0.0,0.0,75277163.77310213,0.0,0.0,0.0,0.0,25092387.92436738,0.0,0.0,0.0,0.0,25092387.92436738,0.0,0.0,526940146.411715,0.0,0.0
120,0.0,0.0,0.0,0.0,31365.48490547529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364934,0.0,0.0,0.0,3136548.4905459736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364934,0.0,0.0,0.0,6273096.981092346,0.0,0.0,0.0,15682742.452730864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28228936.41491556,0.0,0.0,0.0,35286170.518643074,0.0,0.0,0.0,42343404.62237169,0.0,0.0,0.0,0.0,0.0,7057234.103728615,0.0,0.0,176430852.59321538,0.0,0.0,0.0,188192909.43275544,0.0,0.0,0.0,138008133.58402064,0.0,0.0,0.0,0.0,0.0,37638581.88655108,0.0,0.0,652402086.0335522,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,9409645.471638544,0.0,0.0,0.0,7057234.103728618,0.0,0.0,0.0,0.0,21171702.31118585,0.0,0.0,0.0,0.0,7057234.103728618,0.0,0.0,105858511.55592926,0.0,0.0,0.0,12546193.96218369,0.0,0.0,0.0,12546193.96218369,37638581.88655107,0.0,0.0,0.0,0.0,37638581.88655107,0.0,0.0,238377685.2814901,0.0,0.0
122,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,0.0,62730.96981095168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729887,0.0,0.0,0.0,0.0,0.0,1568274.2452729887,0.0,3920685.613182472,0.0,0.0,0.0,15682742.452730907,0.0,0.0,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,18819290.943277087,0.0,69004066.79201598,3136548.4905461813,0.0,0.0,98801277.45220064,0.0,0.0,0.0,49400638.726100326,0.0,0.0,0.0,0.0,0.0,77629575.1410148,0.0,0.0,352861705.1864309,14114468.207457235,0.0,0.0,213285297.35712272,0.0,0.0,12546193.96218369,100369551.69746952,0.0,0.0,0.0,0.0,0.0,175646715.47057167,0.0,0.0,1668643796.9704306,62730969.81091845,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125461.93962190337,0.0,0.0,0.0,4704822.735818966,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.207456898,784137.1226364943,0.0,0.0,43911678.86764654,0.0,0.0,0.0,3136548.4905461813,3136548.4905461813,0.0,3136548.4905461813,0.0,0.0,12546193.962184723,0.0,128598488.11239344,3136548.4905461813,0.0,0.0,148201916.17830098,0.0,0.0,7057234.103728618,7057234.103728618,28228936.41491447,0.0,7057234.103728618,0.0,0.0,42343404.6223717,0.0,0.0,585750430.6094753,21171702.31118585,0.0,0.0,476755370.5629802,0.0,0.0,12546193.96218369,62730969.81091845,75277163.77310213,0.0,25092387.92436738,0.0,0.0,100369551.69746952,0.0,12546193.96218369,1731374766.7813492,75277163.77310213,0.0
